dateTime;steps;synced
1588242000;3381;0
1588242600;3420;0
1588243200;3556;0
1588243800;3586;0
1588244400;3647;0
1588246200;3753;0
1588246800;3965;0
1588247400;4257;0
1588248000;4399;0
1588248600;4660;0
1588249200;4865;0
1588249800;5172;0
1588250400;5202;0
1588251000;5426;0
1588251600;5597;0
1588252200;5653;0
1588252800;5756;0
1588253400;5837;0
1588254000;5917;0
1588254600;6047;0
1588255200;6125;0
1588255800;6354;0
1588256400;6964;0
1588257000;7109;0
1588257600;7791;0
1588258200;8051;0
1588258800;8475;0
1588259400;8657;0
1588260000;8977;0
1588260600;9082;0
1588261800;9123;0
1588262400;9197;0
1588263000;9589;0
1588263600;9685;0
1588264200;9976;0
1588264800;10804;0
1588265400;11529;0
1588266000;12159;0
1588266600;12888;0
1588267200;13383;0
1588267800;13565;0
1588268400;13935;0
1588269000;14144;0
1588269600;14299;0
1588270200;14576;0
1588270800;14838;0
1588271400;14881;0
1588272600;14922;0
1588273200;15078;0
1588273800;15252;0
1588274400;16072;0
1588275000;17125;0
1588275600;18172;0
1588276200;18466;0
1588276800;18837;0
1588278000;18896;0
1588278600;18936;0
1588279200;19015;0
1588281000;19091;0
1588281600;19278;0
1588282200;19302;0
1588282800;19326;0
1588320600;13;0
1588321200;108;0
1588321800;173;0
1588322400;462;0
1588323000;995;0
1588324200;1108;0
1588324800;1238;0
1588325400;1714;0
1588326000;2020;0
1588326600;2032;0
1588327200;2240;0
1588327800;2340;0
1588328400;2444;0
1588329000;2472;0
1588329600;2535;0
1588330200;2949;0
1588330800;3302;0
1588331400;3567;0
1588332000;4000;0
1588332600;4746;0
1588333200;4835;0
1588333800;5079;0
1588334400;5232;0
1588335000;5331;0
1588335600;5455;0
1588336800;5558;0
1588337400;5757;0
1588338000;6245;0
1588338600;6553;0
1588339200;6621;0
1588339800;6681;0
1588341000;6774;0
1588341600;7194;0
1588342200;7880;0
1588342800;8102;0
1588343400;8112;0
1588344000;8366;0
1588344600;8641;0
1588345200;8857;0
1588347000;8946;0
1588347600;8964;0
1588348200;9066;0
1588348800;9115;0
1588349400;9200;0
1588350000;9364;0
1588350600;9488;0
1588351200;9603;0
1588351800;9723;0
1588352400;9984;0
1588353000;10174;0
1588354200;10237;0
1588354800;10583;0
1588355400;10866;0
1588356000;10976;0
1588357800;11073;0
1588358400;11152;0
1588359000;12235;0
1588359600;13337;0
1588360200;14166;0
1588360800;14454;0
1588361400;14858;0
1588362000;15027;0
1588362600;15071;0
1588363200;15099;0
1588365000;15356;0
1588365600;15397;0
1588366200;15415;0
1588404000;34;0
1588404600;102;0
1588405200;645;0
1588405800;1008;0
1588406400;1418;0
1588407000;1812;0
1588407600;2093;0
1588408200;2214;0
1588408800;2242;0
1588409400;2296;0
1588410000;2428;0
1588410600;2554;0
1588411200;2656;0
1588411800;2738;0
1588412400;2830;0
1588413000;2994;0
1588413600;3153;0
1588414200;3655;0
1588414800;3819;0
1588415400;4022;0
1588416000;4269;0
1588416600;4500;0
1588417200;4715;0
1588417800;4993;0
1588418400;5080;0
1588419000;5184;0
1588419600;5272;0
1588420200;5285;0
1588420800;5507;0
1588421400;5850;0
1588422000;5915;0
1588422600;5926;0
1588423200;6065;0
1588423800;6441;0
1588424400;6928;0
1588425000;7104;0
1588425600;7165;0
1588426200;7188;0
1588426800;7347;0
1588427400;7522;0
1588428000;7904;0
1588428600;8154;0
1588429200;8340;0
1588429800;8350;0
1588430400;8555;0
1588431000;8783;0
1588431600;8896;0
1588432200;9016;0
1588432800;9037;0
1588433400;9137;0
1588434000;9234;0
1588434600;9313;0
1588435200;9402;0
1588435800;9494;0
1588436400;9662;0
1588437000;9746;0
1588437600;9949;0
1588438200;10222;0
1588438800;10272;0
1588439400;10379;0
1588440000;10695;0
1588440600;10844;0
1588441200;10875;0
1588441800;11214;0
1588442400;11478;0
1588443000;11664;0
1588443600;11735;0
1588444200;11796;0
1588444800;11806;0
1588445400;11819;0
1588446000;11942;0
1588446600;12967;0
1588447200;14027;0
1588447800;15005;0
1588448400;15231;0
1588449000;15527;0
1588449600;15880;0
1588450200;16178;0
1588450800;16547;0
1588451400;16631;0
1588452000;16646;0
1588452600;16740;0
1588453200;16751;0
1588453800;16774;0
1588454400;16808;0
1588494600;117;0
1588495200;396;0
1588495800;714;0
1588496400;850;0
1588497000;868;0
1588497600;1006;0
1588498200;1060;0
1588500000;1400;0
1588500600;1527;0
1588501200;1591;0
1588501800;1720;0
1588502400;1754;0
1588503000;1771;0
1588503600;1886;0
1588504200;2000;0
1588504800;2019;0
1588505400;2112;0
1588506000;2159;0
1588506600;2180;0
1588507200;2207;0
1588507800;2247;0
1588508400;2421;0
1588509000;2454;0
1588509600;2502;0
1588510200;2584;0
1588510800;2646;0
1588511400;2664;0
1588512600;2688;0
1588513200;2720;0
1588513800;2736;0
1588514400;2771;0
1588515000;2871;0
1588515600;2935;0
1588516200;2970;0
1588516800;3014;0
1588517400;3031;0
1588518000;3242;0
1588518600;3276;0
1588519200;3599;0
1588519800;3758;0
1588520400;3918;0
1588521000;3934;0
1588522200;4119;0
1588522800;4292;0
1588523400;4329;0
1588524000;4422;0
1588525200;4438;0
1588525800;5002;0
1588526400;6089;0
1588527000;7148;0
1588527600;8213;0
1588528200;8897;0
1588528800;9142;0
1588529400;9537;0
1588530000;10029;0
1588530600;10094;0
1588531200;10161;0
1588533000;10280;0
1588533600;10327;0
1588534200;10374;0
1588534800;10484;0
1588535400;10528;0
1588536000;10557;0
1588536600;10603;0
1588537200;10663;0
1588537800;10703;0
1588538400;10768;0
1588539600;10853;0
1588540200;10863;0
1588540800;10946;0
1588541400;10993;0
1588570200;121;0
1588570800;265;0
1588571400;330;0
1588572000;456;0
1588572600;499;0
1588573200;546;0
1588573800;604;0
1588574400;614;0
1588575000;636;0
1588575600;661;0
1588576200;720;0
1588576800;1053;0
1588577400;1284;0
1588578000;1348;0
1588578600;1402;0
1588579200;1416;0
1588579800;1453;0
1588580400;1531;0
1588581000;1636;0
1588581600;1660;0
1588582200;1705;0
1588582800;1861;0
1588583400;2048;0
1588584000;2100;0
1588584600;2235;0
1588585200;2451;0
1588585800;2585;0
1588586400;2666;0
1588587000;2700;0
1588587600;2731;0
1588588200;2873;0
1588588800;3189;0
1588589400;3228;0
1588590000;3490;0
1588590600;3834;0
1588591200;3955;0
1588591800;4203;0
1588592400;4559;0
1588593000;5141;0
1588593600;5365;0
1588594200;5388;0
1588594800;5537;0
1588595400;5911;0
1588596000;6077;0
1588596600;6402;0
1588597200;6412;0
1588598400;6451;0
1588599600;6513;0
1588600800;6649;0
1588601400;6988;0
1588602000;7069;0
1588602600;7251;0
1588603200;7530;0
1588603800;7769;0
1588604400;7875;0
1588605000;7930;0
1588605600;7980;0
1588606200;8138;0
1588606800;8614;0
1588607400;8806;0
1588608000;9247;0
1588609200;9493;0
1588609800;9621;0
1588610400;9969;0
1588611000;10212;0
1588611600;10345;0
1588612200;10562;0
1588612800;10714;0
1588613400;10813;0
1588614000;11028;0
1588614600;11141;0
1588615800;11364;0
1588616400;11448;0
1588617000;11701;0
1588617600;12076;0
1588618200;12194;0
1588618800;12532;0
1588619400;12821;0
1588620000;13169;0
1588620600;13308;0
1588621200;13482;0
1588621800;13528;0
1588622400;13646;0
1588623000;13678;0
1588623600;13695;0
1588624800;13752;0
1588625400;13787;0
1588626000;13798;0
1588626600;13858;0
1588627200;13874;0
1588627800;13896;0
1588660800;58;0
1588661400;327;0
1588662000;572;0
1588662600;875;0
1588663200;1069;0
1588663800;1079;0
1588664400;1121;0
1588665000;1201;0
1588665600;1241;0
1588666200;1254;0
1588666800;1356;0
1588667400;1602;0
1588668000;1865;0
1588669200;1879;0
1588669800;1910;0
1588670400;1956;0
1588671000;2234;0
1588671600;2392;0
1588672200;2442;0
1588672800;2519;0
1588673400;2570;0
1588674000;2603;0
1588674600;2613;0
1588675200;2682;0
1588675800;2779;0
1588676400;2835;0
1588678200;2995;0
1588678800;3138;0
1588679400;3167;0
1588680000;3275;0
1588680600;3338;0
1588681200;3496;0
1588681800;3583;0
1588682400;3593;0
1588683600;3606;0
1588684200;3617;0
1588684800;3724;0
1588685400;3788;0
1588686000;3918;0
1588686600;4003;0
1588687200;4016;0
1588687800;4055;0
1588688400;4113;0
1588689000;4229;0
1588689600;4341;0
1588690200;4389;0
1588690800;4472;0
1588691400;4624;0
1588692000;4728;0
1588692600;5001;0
1588693200;5331;0
1588693800;5563;0
1588694400;5840;0
1588695000;6278;0
1588695600;6349;0
1588696200;6598;0
1588696800;6715;0
1588697400;7508;0
1588698000;8487;0
1588698600;9449;0
1588699200;10502;0
1588699800;11121;0
1588700400;11347;0
1588701000;11623;0
1588701600;11732;0
1588702200;12092;0
1588702800;12406;0
1588703400;12766;0
1588704000;13150;0
1588704600;13331;0
1588705200;13409;0
1588705800;13526;0
1588706400;13883;0
1588707000;14119;0
1588707600;14262;0
1588708200;14300;0
1588708800;14446;0
1588710000;14555;0
1588711200;14600;0
1588711800;14615;0
1588712400;14669;0
1588713000;14715;0
1588713600;14816;0
1588714200;14861;0
1588714800;14887;0
1588716000;90;0
1588743600;163;0
1588744200;247;0
1588745400;339;0
1588746000;426;0
1588746600;498;0
1588747200;665;0
1588747800;773;0
1588748400;808;0
1588749000;924;0
1588749600;961;0
1588750200;997;0
1588750800;1023;0
1588751400;1059;0
1588752000;1182;0
1588752600;1455;0
1588753200;1641;0
1588754400;1692;0
1588755600;1728;0
1588756800;1909;0
1588757400;1990;0
1588758000;2029;0
1588758600;2101;0
1588759800;2117;0
1588760400;2239;0
1588762200;2276;0
1588763400;2353;0
1588764000;2435;0
1588764600;2454;0
1588766400;2532;0
1588767000;2692;0
1588767600;2793;0
1588768200;2881;0
1588768800;2894;0
1588769400;3022;0
1588770000;3187;0
1588770600;3298;0
1588771200;3385;0
1588771800;3506;0
1588772400;3884;0
1588773000;4064;0
1588773600;4153;0
1588774200;4294;0
1588774800;4400;0
1588775400;4580;0
1588776000;4650;0
1588776600;4856;0
1588777200;5012;0
1588777800;5241;0
1588778400;5504;0
1588779000;5557;0
1588779600;5797;0
1588780200;5958;0
1588780800;6049;0
1588781400;6094;0
1588782000;6196;0
1588782600;6503;0
1588783200;6779;0
1588783800;6924;0
1588784400;7307;0
1588785000;8125;0
1588785600;9127;0
1588786200;10015;0
1588786800;10974;0
1588787400;11615;0
1588788000;11922;0
1588788600;12142;0
1588789200;12417;0
1588789800;12722;0
1588790400;12788;0
1588791000;12860;0
1588791600;13298;0
1588792200;13483;0
1588792800;13573;0
1588793400;13587;0
1588794000;13648;0
1588794600;13767;0
1588795200;13887;0
1588795800;13973;0
1588796400;14099;0
1588797000;14167;0
1588797600;14191;0
1588798200;14317;0
1588798800;14370;0
1588830000;203;0
1588830600;300;0
1588832400;431;0
1588833000;839;0
1588833600;887;0
1588834200;988;0
1588835400;999;0
1588836000;1009;0
1588837800;1050;0
1588839000;1177;0
1588839600;1211;0
1588840200;1250;0
1588840800;1666;0
1588841400;2044;0
1588842000;2074;0
1588842600;2139;0
1588843200;2234;0
1588843800;2373;0
1588844400;2501;0
1588845000;2668;0
1588845600;2682;0
1588846200;2808;0
1588846800;2983;0
1588847400;3151;0
1588848000;3347;0
1588848600;3449;0
1588849200;3542;0
1588849800;3879;0
1588850400;3958;0
1588851000;4142;0
1588851600;4495;0
1588852200;4724;0
1588852800;4874;0
1588853400;5285;0
1588854000;5478;0
1588854600;5640;0
1588855200;5723;0
1588855800;5828;0
1588856400;5872;0
1588857000;5937;0
1588857600;6001;0
1588861200;6069;0
1588861800;6137;0
1588862400;6231;0
1588863000;6246;0
1588863600;6279;0
1588864200;6339;0
1588864800;6686;0
1588865400;6748;0
1588866000;6790;0
1588866600;6912;0
1588867200;7141;0
1588867800;7453;0
1588868400;7923;0
1588869000;8336;0
1588869600;8771;0
1588870200;9083;0
1588870800;10134;0
1588871400;11009;0
1588872000;12090;0
1588872600;13109;0
1588873200;13292;0
1588873800;13367;0
1588874400;13567;0
1588875000;13885;0
1588875600;14088;0
1588876200;14500;0
1588876800;14922;0
1588877400;14952;0
1588878000;14993;0
1588879200;15044;0
1588879800;15087;0
1588880400;15280;0
1588881000;15359;0
1588881600;15487;0
1588882200;15583;0
1588882800;15593;0
1588883400;15660;0
1588884000;15691;0
1588884600;15839;0
1588885800;15885;0
1588886400;15988;0
1588916400;230;0
1588917000;462;0
1588917600;494;0
1588918200;609;0
1588918800;665;0
1588919400;721;0
1588920000;775;0
1588920600;826;0
1588921200;896;0
1588921800;907;0
1588923000;959;0
1588923600;1229;0
1588924200;1472;0
1588924800;1614;0
1588925400;1783;0
1588926000;2149;0
1588926600;2313;0
1588927200;2406;0
1588927800;2498;0
1588928400;2568;0
1588929000;2690;0
1588929600;2701;0
1588930200;2711;0
1588930800;2732;0
1588931400;2999;0
1588932000;3019;0
1588933200;3066;0
1588933800;3253;0
1588934400;3623;0
1588935000;3847;0
1588935600;3867;0
1588936200;4059;0
1588936800;4140;0
1588938000;4187;0
1588938600;4237;0
1588939200;4507;0
1588939800;4583;0
1588940400;4776;0
1588941000;4878;0
1588941600;5053;0
1588942200;5498;0
1588944600;5554;0
1588945200;5635;0
1588947000;5741;0
1588947600;5948;0
1588948200;5969;0
1588950000;6401;0
1588950600;6791;0
1588951200;6868;0
1588952400;7061;0
1588953000;7212;0
1588953600;7252;0
1588954200;7323;0
1588954800;7476;0
1588955400;7759;0
1588956000;7854;0
1588956600;7969;0
1588957200;8083;0
1588957800;8319;0
1588958400;8443;0
1588959000;8556;0
1588959600;8780;0
1588960200;8897;0
1588960800;9002;0
1588961400;9297;0
1588962000;9593;0
1588962600;10174;0
1588963200;11241;0
1588963800;12208;0
1588964400;13270;0
1588965000;13894;0
1588965600;13946;0
1588966800;13999;0
1588967400;14044;0
1588968000;14424;0
1588968600;14679;0
1588969200;14769;0
1588971600;14838;0
1588972200;14963;0
1588972800;14993;0
1589005200;24;0
1589005800;41;0
1589006400;153;0
1589007000;491;0
1589007600;586;0
1589008200;683;0
1589008800;727;0
1589009400;752;0
1589010000;848;0
1589010600;940;0
1589011200;993;0
1589011800;1009;0
1589012400;1243;0
1589013000;1611;0
1589013600;1725;0
1589014200;1848;0
1589014800;1953;0
1589015400;2115;0
1589016000;2157;0
1589016600;2259;0
1589017200;2348;0
1589017800;2523;0
1589019000;2855;0
1589019600;3072;0
1589020200;3291;0
1589020800;3494;0
1589021400;3958;0
1589022000;4139;0
1589022600;4408;0
1589023200;4613;0
1589023800;4894;0
1589024400;4922;0
1589025000;5344;0
1589025600;5451;0
1589026200;5503;0
1589026800;5687;0
1589027400;6010;0
1589028000;6156;0
1589028600;6268;0
1589029200;6300;0
1589030400;6443;0
1589031000;6610;0
1589031600;6888;0
1589032200;7048;0
1589032800;7336;0
1589033400;7435;0
1589034000;7497;0
1589034600;7720;0
1589035200;8083;0
1589035800;8171;0
1589036400;8257;0
1589037000;8365;0
1589037600;8417;0
1589038200;8439;0
1589038800;8449;0
1589039400;8942;0
1589040000;9403;0
1589040600;9681;0
1589041200;9744;0
1589042400;10100;0
1589043000;10243;0
1589043600;10519;0
1589044200;10615;0
1589044800;10837;0
1589045400;11051;0
1589046000;11182;0
1589046600;11234;0
1589047200;11266;0
1589047800;11694;0
1589048400;11913;0
1589049600;11924;0
1589050200;12398;0
1589050800;12818;0
1589051400;13174;0
1589052000;14231;0
1589052600;14977;0
1589053200;16024;0
1589053800;16808;0
1589054400;17177;0
1589055000;17619;0
1589055600;17635;0
1589057400;17696;0
1589058000;17728;0
1589058600;17750;0
1589059800;17843;0
1589060400;17907;0
1589061000;18008;0
1589094600;12;0
1589095200;128;0
1589095800;284;0
1589097000;341;0
1589097600;424;0
1589098800;464;0
1589099400;630;0
1589100000;1093;0
1589100600;1326;0
1589101200;1350;0
1589101800;1377;0
1589103000;1479;0
1589103600;1645;0
1589104200;1841;0
1589104800;2364;0
1589106000;2511;0
1589106600;2651;0
1589107200;2944;0
1589107800;3149;0
1589108400;3369;0
1589109000;3469;0
1589109600;3547;0
1589110200;3559;0
1589111400;3570;0
1589112000;3686;0
1589112600;3792;0
1589113200;3957;0
1589113800;4217;0
1589114400;4615;0
1589115000;4639;0
1589116200;4871;0
1589116800;5153;0
1589120400;5195;0
1589121000;5279;0
1589121600;5563;0
1589122200;5704;0
1589122800;5741;0
1589124600;6137;0
1589125200;6604;0
1589125800;6693;0
1589126400;6942;0
1589127000;7246;0
1589127600;7531;0
1589128200;7805;0
1589128800;7958;0
1589129400;8218;0
1589130000;8338;0
1589130600;8362;0
1589131200;8475;0
1589131800;8597;0
1589132400;8985;0
1589133000;9134;0
1589133600;9331;0
1589134200;9409;0
1589135400;9420;0
1589136000;9709;0
1589136600;9881;0
1589137800;10008;0
1589138400;10277;0
1589139000;10462;0
1589139600;10826;0
1589140200;10989;0
1589140800;11157;0
1589141400;11461;0
1589142000;11654;0
1589142600;11960;0
1589143200;12148;0
1589143800;12201;0
1589144400;12226;0
1589145000;12273;0
1589145600;12323;0
1589146200;12377;0
1589146800;12475;0
1589148000;64;0
1589149800;113;0
1589150400;172;0
1589151000;212;0
1589175000;281;0
1589175600;466;0
1589176200;499;0
1589177400;537;0
1589178000;649;0
1589179200;812;0
1589179800;1023;0
1589180400;1051;0
1589181000;1077;0
1589181600;1423;0
1589182200;1877;0
1589182800;1966;0
1589183400;2097;0
1589184000;2122;0
1589184600;2209;0
1589185200;2423;0
1589185800;2711;0
1589186400;2919;0
1589187000;3005;0
1589187600;3050;0
1589188200;3229;0
1589189400;3263;0
1589190000;3360;0
1589190600;3427;0
1589191200;3498;0
1589191800;3661;0
1589192400;3802;0
1589193000;3909;0
1589193600;3986;0
1589194200;4083;0
1589194800;4127;0
1589195400;4174;0
1589196000;4251;0
1589196600;4275;0
1589197200;4428;0
1589197800;4709;0
1589198400;5305;0
1589199000;5705;0
1589199600;6091;0
1589200200;6210;0
1589200800;6293;0
1589202000;6343;0
1589202600;6353;0
1589203800;6740;0
1589204400;7132;0
1589205000;7355;0
1589205600;7712;0
1589206200;7985;0
1589206800;8092;0
1589207400;8261;0
1589208000;8345;0
1589208600;8486;0
1589209200;8649;0
1589209800;8947;0
1589210400;9096;0
1589211000;9202;0
1589211600;9470;0
1589212200;9702;0
1589212800;9915;0
1589213400;10116;0
1589214000;10294;0
1589214600;10376;0
1589215200;10440;0
1589215800;10600;0
1589216400;10736;0
1589217000;10901;0
1589217600;11009;0
1589218200;11140;0
1589218800;11274;0
1589219400;12167;0
1589220000;13160;0
1589220600;13828;0
1589221200;14854;0
1589221800;15519;0
1589222400;15857;0
1589223000;16207;0
1589223600;16505;0
1589224200;16723;0
1589224800;16993;0
1589227200;17036;0
1589228400;17288;0
1589229000;17321;0
1589230200;17350;0
1589231400;17361;0
1589232600;17435;0
1589233200;17546;0
1589235000;106;0
1589265600;240;0
1589266200;800;0
1589266800;887;0
1589267400;1301;0
1589268000;1358;0
1589268600;1382;0
1589269200;1434;0
1589269800;1506;0
1589270400;1611;0
1589271000;1778;0
1589271600;1819;0
1589272800;1926;0
1589273400;2142;0
1589274000;2394;0
1589274600;2677;0
1589275200;2859;0
1589275800;3005;0
1589276400;3023;0
1589277000;3074;0
1589277600;3253;0
1589278200;3282;0
1589278800;3317;0
1589279400;3329;0
1589280000;3391;0
1589280600;3413;0
1589281800;3564;0
1589282400;3636;0
1589283000;3700;0
1589284200;3836;0
1589284800;3947;0
1589285400;3974;0
1589286000;4064;0
1589286600;4097;0
1589287200;4191;0
1589287800;4264;0
1589288400;4368;0
1589289000;4458;0
1589289600;4477;0
1589290200;4493;0
1589292600;4543;0
1589293200;4640;0
1589293800;4752;0
1589294400;4871;0
1589295000;5028;0
1589295600;5096;0
1589296200;5141;0
1589296800;5184;0
1589297400;5382;0
1589298000;5448;0
1589298600;5508;0
1589299800;5543;0
1589301000;5807;0
1589301600;6054;0
1589302200;6246;0
1589302800;6674;0
1589303400;6751;0
1589304000;6880;0
1589304600;6938;0
1589305200;6984;0
1589305800;7503;0
1589306400;7594;0
1589307000;7703;0
1589307600;7780;0
1589308200;7896;0
1589308800;8949;0
1589309400;9990;0
1589310000;10760;0
1589310600;11749;0
1589311200;12175;0
1589311800;12312;0
1589312400;12724;0
1589313000;13236;0
1589313600;13489;0
1589314200;13534;0
1589314800;13721;0
1589315400;13813;0
1589316600;13832;0
1589317200;13863;0
1589317800;13913;0
1589349600;25;0
1589350800;65;0
1589352000;86;0
1589353800;109;0
1589354400;121;0
1589355000;165;0
1589355600;188;0
1589356800;267;0
1589357400;429;0
1589358000;654;0
1589358600;1048;0
1589359200;1102;0
1589360400;1207;0
1589361000;1281;0
1589361600;1535;0
1589362200;1595;0
1589362800;2185;0
1589363400;2958;0
1589364000;3750;0
1589364600;4514;0
1589365200;5198;0
1589365800;5529;0
1589366400;5599;0
1589367000;5624;0
1589367600;5773;0
1589368200;6031;0
1589368800;6317;0
1589369400;6448;0
1589370000;6474;0
1589370600;6486;0
1589371800;6507;0
1589374200;6651;0
1589374800;6686;0
1589375400;6770;0
1589376000;6792;0
1589376600;6805;0
1589377200;6843;0
1589378400;6935;0
1589379000;7083;0
1589379600;7169;0
1589380200;7297;0
1589380800;7355;0
1589381400;7509;0
1589382000;7838;0
1589382600;8011;0
1589383200;8225;0
1589383800;8373;0
1589384400;8587;0
1589385000;8827;0
1589385600;9166;0
1589386200;9258;0
1589386800;9460;0
1589387400;9538;0
1589388000;9557;0
1589388600;9748;0
1589389200;9863;0
1589389800;9911;0
1589390400;10179;0
1589391000;10287;0
1589391600;10621;0
1589392200;10873;0
1589392800;11212;0
1589393400;12314;0
1589394000;13131;0
1589394600;14005;0
1589395200;14973;0
1589395800;15265;0
1589396400;15608;0
1589397000;15724;0
1589398200;15888;0
1589398800;15969;0
1589399400;16003;0
1589400000;16060;0
1589400600;16090;0
1589401200;16142;0
1589402400;16170;0
1589403000;16338;0
1589436600;244;0
1589437200;562;0
1589437800;728;0
1589438400;847;0
1589439000;910;0
1589439600;941;0
1589440200;1000;0
1589440800;1209;0
1589441400;1315;0
1589442000;1385;0
1589442600;1448;0
1589443200;1567;0
1589443800;1852;0
1589444400;1929;0
1589445000;2059;0
1589445600;2248;0
1589446200;2440;0
1589446800;2621;0
1589447400;3154;0
1589448000;3489;0
1589448600;3881;0
1589449200;4139;0
1589449800;4312;0
1589450400;4643;0
1589451000;4931;0
1589451600;5132;0
1589452200;5218;0
1589452800;5332;0
1589453400;5507;0
1589454000;5598;0
1589454600;5778;0
1589455200;5903;0
1589457600;6202;0
1589458200;6305;0
1589458800;6333;0
1589459400;6390;0
1589460600;6431;0
1589461200;6458;0
1589461800;6489;0
1589462400;6714;0
1589463000;6859;0
1589463600;6940;0
1589464200;7051;0
1589464800;7109;0
1589466600;7171;0
1589467200;7275;0
1589467800;7368;0
1589468400;7568;0
1589469000;7632;0
1589470200;7679;0
1589470800;7894;0
1589471400;8063;0
1589472000;8098;0
1589472600;8173;0
1589473200;8211;0
1589473800;8329;0
1589474400;8340;0
1589475000;8364;0
1589475600;8415;0
1589476200;8460;0
1589476800;8563;0
1589477400;8872;0
1589478000;8983;0
1589478600;9112;0
1589479200;10252;0
1589479800;11206;0
1589480400;12054;0
1589481000;13115;0
1589481600;13450;0
1589482200;13556;0
1589483400;13995;0
1589484000;14287;0
1589484600;14602;0
1589485200;14842;0
1589490000;14927;0
1589491200;14944;0
1589491800;14980;0
1589497800;22;0
1589520000;142;0
1589520600;218;0
1589521200;311;0
1589521800;455;0
1589522400;484;0
1589523000;523;0
1589523600;571;0
1589524200;587;0
1589524800;649;0
1589525400;669;0
1589526600;717;0
1589527200;769;0
1589527800;1098;0
1589528400;1331;0
1589529000;1393;0
1589529600;1550;0
1589530800;1613;0
1589531400;1618;0
1589535000;1784;0
1589535600;1850;0
1589536200;1996;0
1589536800;2190;0
1589537400;2571;0
1589538000;2999;0
1589538600;3549;0
1589539200;4550;0
1589539800;5498;0
1589540400;6482;0
1589541000;7425;0
1589541600;7779;0
1589542200;7816;0
1589542800;7855;0
1589543400;8109;0
1589544000;8142;0
1589544600;8332;0
1589545200;8411;0
1589545800;8462;0
1589546400;8490;0
1589548200;8545;0
1589548800;8605;0
1589550000;8676;0
1589551200;8894;0
1589551800;9061;0
1589552400;9435;0
1589553000;9594;0
1589553600;9637;0
1589554200;9858;0
1589554800;9884;0
1589555400;10065;0
1589556000;10427;0
1589556600;10494;0
1589557800;10510;0
1589558400;11565;0
1589559000;12705;0
1589559600;13530;0
1589560200;14725;0
1589560800;15930;0
1589561400;16748;0
1589562000;16883;0
1589562600;16895;0
1589565000;17023;0
1589565600;17161;0
1589566200;18324;0
1589566800;19255;0
1589567400;20245;0
1589568000;21281;0
1589568600;22250;0
1589569200;22395;0
1589569800;22721;0
1589570400;22946;0
1589571000;23257;0
1589572200;23506;0
1589572800;23799;0
1589573400;23861;0
1589574000;23888;0
1589574600;23947;0
1589575200;24006;0
1589577000;24035;0
1589577600;24107;0
1589612400;99;0
1589613000;376;0
1589613600;571;0
1589614200;641;0
1589614800;654;0
1589615400;766;0
1589616000;1007;0
1589616600;1050;0
1589617200;1067;0
1589617800;1265;0
1589618400;1581;0
1589619000;1840;0
1589619600;2087;0
1589620200;2253;0
1589620800;2264;0
1589621400;2274;0
1589622000;2584;0
1589622600;2718;0
1589623200;2930;0
1589623800;3148;0
1589624400;3227;0
1589625000;3355;0
1589625600;3650;0
1589626200;3735;0
1589626800;3815;0
1589627400;3950;0
1589628000;4183;0
1589628600;4469;0
1589629200;4546;0
1589630400;4825;0
1589631000;4860;0
1589631600;4875;0
1589632200;4931;0
1589632800;5090;0
1589633400;5184;0
1589634000;5338;0
1589634600;5417;0
1589635200;5457;0
1589636400;5650;0
1589637000;5786;0
1589637600;5816;0
1589638200;5898;0
1589638800;6087;0
1589639400;6142;0
1589640000;6227;0
1589640600;6298;0
1589641200;6500;0
1589641800;6865;0
1589642400;7299;0
1589643000;7567;0
1589643600;7929;0
1589644800;8357;0
1589645400;8472;0
1589646000;8612;0
1589646600;8777;0
1589647200;8930;0
1589647800;9172;0
1589648400;9317;0
1589649000;9402;0
1589649600;9725;0
1589650200;9777;0
1589650800;9939;0
1589651400;10145;0
1589652000;10282;0
1589652600;10364;0
1589653200;10576;0
1589653800;11021;0
1589654400;11168;0
1589655000;11670;0
1589655600;12882;0
1589656200;14080;0
1589656800;14784;0
1589657400;14937;0
1589658000;15252;0
1589658600;15703;0
1589659200;15784;0
1589659800;15942;0
1589660400;16065;0
1589661000;16094;0
1589661600;16224;0
1589662200;16302;0
1589662800;16332;0
1589700600;38;0
1589701200;239;0
1589701800;332;0
1589703000;397;0
1589703600;475;0
1589704200;634;0
1589704800;1053;0
1589705400;1316;0
1589706000;1483;0
1589706600;1511;0
1589707200;1716;0
1589707800;1903;0
1589708400;2023;0
1589709000;2094;0
1589709600;2259;0
1589710200;2342;0
1589710800;2572;0
1589711400;2615;0
1589712000;2962;0
1589712600;3208;0
1589713200;3575;0
1589713800;3745;0
1589714400;3799;0
1589715000;4157;0
1589715600;4230;0
1589717400;4473;0
1589718000;4533;0
1589718600;4646;0
1589719800;4773;0
1589720400;4813;0
1589721000;4825;0
1589721600;4889;0
1589722200;4934;0
1589722800;5068;0
1589723400;5103;0
1589724000;5326;0
1589724600;5745;0
1589725200;5760;0
1589725800;5878;0
1589726400;6129;0
1589727000;6549;0
1589728200;6649;0
1589728800;6849;0
1589729400;7570;0
1589730000;8088;0
1589730600;8545;0
1589731200;8683;0
1589731800;8734;0
1589732400;8891;0
1589733000;9149;0
1589733600;9430;0
1589734200;9550;0
1589734800;9593;0
1589735400;9704;0
1589736000;9878;0
1589736600;10159;0
1589737200;10501;0
1589737800;10670;0
1589738400;10706;0
